entry_time,exit_time,type,entry_price,exit_price,pnl_pct,pnl_val,exit_reason,confidence
2025-10-30 10:30:00-04:00,2025-10-30 11:00:00-04:00,PUT,685.2401123046875,685.2899780273438,-0.3025174690211716,-60.503493804234324,Stop Loss,0.9717279672622681
2025-10-31 09:30:00-04:00,2025-10-31 09:45:00-04:00,PUT,683.2949829101562,683.469970703125,-0.22740575797090792,-42.72938302049357,Stop Loss,0.9871307015419006
2025-10-31 09:45:00-04:00,2025-10-31 10:15:00-04:00,PUT,683.469970703125,683.25,-0.1691350185177806,-30.334944796877295,Stop Loss,0.97393798828125
2025-10-31 10:00:00-04:00,2025-10-31 10:15:00-04:00,PUT,682.760009765625,683.25,-0.3664538489543416,-65.72475278065815,Stop Loss,0.9869669079780579
2025-10-31 10:15:00-04:00,2025-10-31 10:30:00-04:00,PUT,683.25,684.3599853515625,-0.5797508181963367,-92.84215702523407,Stop Loss,0.994109034538269
2025-11-03 09:30:00-05:00,2025-11-03 09:45:00-05:00,CALL,683.1699829101562,682.530029296875,-0.42369001683276014,-59.98308951136201,Stop Loss,0.9515111446380615
2025-11-04 10:15:00-05:00,2025-11-04 10:30:00-05:00,PUT,679.3200073242188,679.4400024414062,-0.20112381839286234,-26.06090754429296,Stop Loss,0.9892303347587585
2025-11-04 10:30:00-05:00,2025-11-04 10:45:00-05:00,PUT,679.4400024414062,678.1799926757812,0.7547381782173525,93.8624507282847,Price Target ($0.40),0.9892457127571106
2025-11-05 15:45:00-05:00,2025-11-06 09:30:00-05:00,PUT,677.5,675.97998046875,1.0107459713936617,144.67488781025756,Price Target ($0.40),0.9680277705192566
2025-11-06 09:30:00-05:00,2025-11-06 09:45:00-05:00,PUT,675.97998046875,674.140380859375,1.3622003892810386,234.3961667077491,Price Target ($0.40),0.9945889711380005
2025-11-06 09:45:00-05:00,2025-11-06 10:00:00-05:00,PUT,674.140380859375,673.1199951171875,0.5515423349890438,120.76072116327026,Price Target ($0.40),0.9857819080352783
2025-11-06 10:00:00-05:00,2025-11-06 10:15:00-05:00,PUT,673.1199951171875,674.5399169921875,-0.6663902722151438,-162.00154070898122,Stop Loss,0.9736296534538269
2025-11-06 10:15:00-05:00,2025-11-06 10:30:00-05:00,PUT,674.5399169921875,671.1380004882812,3.7146344618582274,782.6838503056986,Price Target ($0.40),0.9954195022583008
2025-11-06 10:30:00-05:00,2025-11-06 11:00:00-05:00,PUT,671.1380004882812,671.3900146484375,-0.39249285341405554,-144.13890338147692,Stop Loss,0.9602139592170715
2025-11-10 10:15:00-05:00,2025-11-10 10:30:00-05:00,CALL,678.8599853515625,677.7550048828125,-0.5789639754373772,-195.9282299632123,Stop Loss,0.9381418228149414
2025-11-10 10:30:00-05:00,2025-11-10 10:45:00-05:00,CALL,677.7550048828125,676.239990234375,-0.6849077395646791,-204.9422956289866,Stop Loss,0.9833824038505554
2025-11-13 09:30:00-05:00,2025-11-13 09:45:00-05:00,PUT,677.77001953125,678.7999877929688,-0.5586875434342788,-144.27417266453648,Stop Loss,0.9553169012069702
2025-11-13 09:45:00-05:00,2025-11-13 10:00:00-05:00,PUT,678.7999877929688,680.4299926757812,-0.7107959089265395,-163.04438508654562,Stop Loss,0.9948663711547852
2025-11-13 10:00:00-05:00,2025-11-13 10:15:00-05:00,PUT,680.4299926757812,678.9400024414062,0.9737735457140184,191.6132807839687,Price Target ($0.40),0.992218017578125
2025-11-13 10:15:00-05:00,2025-11-13 10:30:00-05:00,PUT,678.9400024414062,677.25,1.1861632381473273,278.8629684320738,Price Target ($0.40),0.9853001236915588
2025-11-13 10:30:00-05:00,2025-11-13 11:00:00-05:00,PUT,677.25,675.8800048828125,0.6578144748693313,191.33797926496112,Price Target ($0.40),0.9890671372413635
2025-11-14 15:30:00-05:00,2025-11-17 09:30:00-05:00,PUT,672.0700073242188,671.9849853515625,-0.2375354631903687,-78.18166458211545,Stop Loss,0.9312121868133545
2025-11-14 15:15:00-05:00,2025-11-17 09:45:00-05:00,PUT,672.64501953125,672.760009765625,-0.5901778103224579,-194.24924173725918,Stop Loss,0.9848874807357788
2025-11-17 09:45:00-05:00,2025-11-17 10:00:00-05:00,PUT,672.760009765625,671.739990234375,0.5529983110977286,151.88133375330528,Price Target ($0.40),0.9740161299705505
2025-11-17 10:00:00-05:00,2025-11-17 10:15:00-05:00,PUT,671.739990234375,672.0599975585938,-0.29659905131421793,-90.47068778395439,Stop Loss,0.9674324989318848
