entry_time,exit_time,type,entry_price,exit_price,pnl_pct,pnl_val,exit_reason,confidence
2025-11-24 09:30:00-05:00,2025-11-24 09:45:00-05:00,CALL,408.1600036621094,411.7897033691406,9.67875371628229,4839.376858141145,Price Target ($0.40),0.9745094180107117
2025-11-25 15:00:00-05:00,2025-11-25 15:15:00-05:00,CALL,417.0299987792969,417.54998779296875,0.39878854153682725,1164.338290371004,Take Profit (%),0.9949988126754761
2025-11-25 15:15:00-05:00,2025-11-25 15:30:00-05:00,CALL,417.54998779296875,417.864990234375,0.16090220766796706,563.4566146365946,Take Profit (%),0.9914445281028748
2025-11-26 15:45:00-05:00,2025-11-28 09:30:00-05:00,CALL,426.4750061035156,428.67999267578125,3.7737401905254635,14278.270105601925,Price Target ($0.40),0.9727903008460999
2025-11-28 09:30:00-05:00,2025-11-28 09:45:00-05:00,CALL,428.67999267578125,429.097412109375,0.26259134800974965,2868.2120140919324,Take Profit (%),0.9814205765724182
2025-11-28 09:45:00-05:00,2025-11-28 10:00:00-05:00,CALL,429.097412109375,427.6499938964844,-0.8232775735117311,-10173.098500637716,Stop Loss,0.9806756377220154
2025-11-28 10:00:00-05:00,2025-11-28 10:15:00-05:00,CALL,427.6499938964844,427.3727111816406,-0.3461961054124967,-2516.9418219270246,Stop Loss,0.9837681651115417
2025-12-01 09:30:00-05:00,2025-12-01 09:45:00-05:00,CALL,426.9125061035156,429.0484924316406,3.5700795119910054,21462.628215822613,Price Target ($0.40),0.9558025598526001
2025-12-01 10:15:00-05:00,2025-12-01 10:30:00-05:00,CALL,428.29998779296875,426.94000244140625,-0.8039216200075268,-13460.156868303207,Stop Loss,0.9220157265663147
2025-12-12 10:15:00-05:00,2025-12-12 10:45:00-05:00,CALL,450.1300048828125,448.07501220703125,-0.6743652845456645,-6752.448223591171,Stop Loss,0.9822700619697571
2025-12-12 10:30:00-05:00,2025-12-12 10:45:00-05:00,CALL,450.269287109375,448.07501220703125,-0.9233437544629514,-9245.480212979688,Stop Loss,0.9956415891647339
2025-12-18 09:45:00-05:00,2025-12-18 10:00:00-05:00,CALL,480.9013977050781,479.3100891113281,-0.8171915695080235,-1645.887754472705,Stop Loss,0.9839491248130798
2025-12-18 10:00:00-05:00,2025-12-18 10:15:00-05:00,CALL,479.3100891113281,483.42010498046875,9.082434957072156,10818.40033509163,Price Target ($0.40),0.9829471707344055
2025-12-18 10:15:00-05:00,2025-12-18 10:30:00-05:00,CALL,483.42010498046875,484.8598937988281,1.5386171111086357,10155.387640625719,Price Target ($0.40),0.9825985431671143
2025-12-18 10:30:00-05:00,2025-12-18 10:45:00-05:00,CALL,484.8598937988281,486.46978759765625,1.8259769563463266,21323.81065578527,Price Target ($0.40),0.9837014079093933
