entry_time,exit_time,type,entry_price,exit_price,pnl_pct,pnl_val,exit_reason,confidence
2025-08-21 10:30:00-04:00,2025-08-21 13:30:00-04:00,PUT,636.6900024414062,635.5,-1.0,-7415234.014934838,Stop Loss,0.9153180718421936
2025-08-21 15:30:00-04:00,2025-08-22 09:30:00-04:00,PUT,635.5900268554688,644.1099853515625,-0.9999959882967064,-6964758.814484566,Stop Loss,0.9233373999595642
2025-09-02 09:30:00-04:00,2025-09-02 10:30:00-04:00,PUT,639.469970703125,636.5599975585938,2.4027835346299367,13387913.377042692,Price Target ($0.40),0.7203882336616516
2025-09-24 15:30:00-04:00,2025-09-25 09:30:00-04:00,PUT,661.030029296875,658.47998046875,1.6758695834692692,13824948.1505556,Price Target ($0.40),0.9428802728652954
2025-09-25 09:30:00-04:00,2025-09-25 11:30:00-04:00,PUT,658.47998046875,658.010009765625,-0.8540357486560988,-9406697.582550166,Stop Loss,0.859304666519165
2025-09-25 10:30:00-04:00,2025-09-25 11:30:00-04:00,PUT,657.4600219726562,658.010009765625,-0.6914585084746678,-7616005.641845275,Stop Loss,0.737846314907074
2025-09-25 15:30:00-04:00,2025-09-26 09:30:00-04:00,PUT,657.9500122070312,658.781005859375,-0.7588243234704332,-5774551.914576571,Stop Loss,0.8590554594993591
2025-09-26 09:30:00-04:00,2025-09-26 10:30:00-04:00,PUT,658.781005859375,659.9299926757812,-0.8192757226323468,-5288388.962640586,Stop Loss,0.9332550764083862
2025-09-26 10:30:00-04:00,2025-09-26 11:30:00-04:00,PUT,659.9299926757812,660.4534301757812,-0.683789000117487,-3690599.653446215,Stop Loss,0.888534426689148
2025-10-16 15:30:00-04:00,2025-10-17 09:30:00-04:00,PUT,660.6699829101562,662.3099975585938,-0.8864892064221657,-4130293.762706573,Stop Loss,0.9117144346237183
2025-10-17 09:30:00-04:00,2025-10-17 10:30:00-04:00,PUT,662.3099975585938,659.4199829101562,2.1947830148424643,8412822.322533078,Price Target ($0.40),0.9218464493751526
2025-10-17 10:30:00-04:00,2025-10-17 11:30:00-04:00,PUT,659.4199829101562,663.1099853515625,-0.9882473310531459,-5450840.482664097,Stop Loss,0.8511660099029541
2025-11-03 09:30:00-05:00,2025-11-03 10:30:00-05:00,PUT,680.4600219726562,682.0501098632812,-0.8753190855060977,-3873721.2535953904,Stop Loss,0.9252264499664307
2025-11-03 10:30:00-05:00,2025-11-03 11:30:00-05:00,PUT,682.0501098632812,682.7479858398438,-0.7226940073244773,-2638376.5286455215,Stop Loss,0.7839552164077759
2025-11-04 09:30:00-05:00,2025-11-04 12:30:00-05:00,PUT,679.3200073242188,675.25,1.4980897716552355,4678649.119151568,Price Target ($0.40),0.9279312491416931
2025-11-04 10:30:00-05:00,2025-11-04 12:30:00-05:00,PUT,678.2000122070312,675.25,0.9009093524907362,2813608.922654219,Price Target ($0.40),0.9307202696800232
2025-11-04 15:30:00-05:00,2025-11-05 09:30:00-05:00,PUT,675.3400268554688,677.4400024414062,-0.9251654527221296,-4275678.242464969,Stop Loss,0.9133315682411194
2025-11-05 09:30:00-05:00,2025-11-05 10:30:00-05:00,PUT,677.4400024414062,678.2899780273438,-0.7576425065329074,-2853579.1039926196,Stop Loss,0.9421764612197876
2025-11-05 10:30:00-05:00,2025-11-05 11:30:00-05:00,PUT,678.2899780273438,680.0458984375,-0.8940866381854383,-2857211.8774922797,Stop Loss,0.964410662651062
2025-11-05 15:30:00-05:00,2025-11-06 09:30:00-05:00,PUT,677.5,674.5399169921875,2.200869925222785,5775598.500148153,Price Target ($0.40),0.8968883752822876
2025-11-06 09:30:00-05:00,2025-11-06 10:30:00-05:00,PUT,674.5399169921875,671.4099731445312,2.5054293233589338,9468904.508676909,Price Target ($0.40),0.7391566038131714
2025-11-06 10:30:00-05:00,2025-11-06 11:30:00-05:00,PUT,671.4099731445312,669.5850219726562,0.7294316954228892,4138164.4603133984,Price Target ($0.40),0.7076494693756104
2025-11-07 15:30:00-05:00,2025-11-10 09:30:00-05:00,PUT,670.9199829101562,678.8599853515625,-0.9999738196419126,-6500597.670706189,Stop Loss,0.926844596862793
2025-11-13 10:30:00-05:00,2025-11-13 11:30:00-05:00,PUT,675.72998046875,675.9199829101562,-0.5803182959297051,-3018031.3760123085,Stop Loss,0.9055635929107666
2025-11-13 15:30:00-05:00,2025-11-14 09:30:00-05:00,PUT,672.0499877929688,669.7899780273438,1.2282187276717664,5646173.142363231,Price Target ($0.40),0.9124478697776794
2025-11-14 09:30:00-05:00,2025-11-14 10:30:00-05:00,PUT,669.7899780273438,674.39501953125,-0.9960079927893881,-5703417.344460073,Stop Loss,0.7945243716239929
2025-11-14 10:30:00-05:00,2025-11-14 11:30:00-05:00,PUT,674.39501953125,675.0499877929688,-0.7142751317606012,-3275375.1966829617,Stop Loss,0.9203650951385498
2025-11-14 15:30:00-05:00,2025-11-17 09:30:00-05:00,PUT,671.9500122070312,672.0599975585938,-0.5529354309243258,-2173322.7603170592,Stop Loss,0.9535531997680664
2025-11-17 09:30:00-05:00,2025-11-17 11:30:00-05:00,PUT,672.0599975585938,672.3101196289062,-0.9467502241414617,-3309700.200169263,Stop Loss,0.9142618179321289
2025-11-17 10:30:00-05:00,2025-11-17 11:30:00-05:00,PUT,670.4749755859375,672.3101196289062,-0.9039293461991769,-3160004.6789186364,Stop Loss,0.865324079990387
2025-11-19 09:30:00-05:00,2025-11-19 10:30:00-05:00,PUT,666.25,662.010009765625,4.876439899716267,10737494.68340513,Price Target ($0.40),0.9185657501220703
2025-11-19 10:30:00-05:00,2025-11-19 12:30:00-05:00,PUT,662.010009765625,661.0200805664062,-0.7156875509126579,-3112819.7236318043,Stop Loss,0.8097014427185059
2025-11-19 15:30:00-05:00,2025-11-20 09:30:00-05:00,PUT,662.6500244140625,674.8300170898438,-0.9999999957874417,-3726847.62241114,Stop Loss,0.8043186068534851
2025-11-21 15:30:00-05:00,2025-11-24 09:30:00-05:00,PUT,659.0800170898438,665.5449829101562,-0.9997597525587236,-2980761.821140454,Stop Loss,0.9354356527328491
