entry_time,exit_time,type,entry_price,exit_price,pnl_pct,pnl_val,exit_reason,confidence
2025-10-30 15:00:00-04:00,2025-10-30 15:30:00-04:00,PUT,245.4199981689453,244.8300018310547,0.8591548217187891,171.83096434375784,Take Profit (%),0.7994961738586426
2025-10-30 15:15:00-04:00,2025-10-31 09:30:00-04:00,PUT,245.14500427246094,244.32000732421875,1.3520136687984914,270.4027337596983,Take Profit (%),0.7924026250839233
2025-10-30 15:45:00-04:00,2025-10-31 09:30:00-04:00,PUT,244.83999633789062,244.32000732421875,0.8742917961175464,204.90443971245213,Take Profit (%),0.7482902407646179
2025-10-31 10:00:00-04:00,2025-10-31 10:15:00-04:00,PUT,245.8800048828125,245.86000061035156,-0.13232296008338557,-43.5908388124073,Stop Loss,0.9544482231140137
2025-10-31 09:45:00-04:00,2025-10-31 10:30:00-04:00,PUT,246.0,246.3699951171875,-0.74038382987235,-243.90288856099056,Stop Loss,0.9236939549446106
2025-11-03 09:30:00-05:00,2025-11-03 09:45:00-05:00,PUT,244.1699981689453,244.9499969482422,-0.8127553880223672,-221.01166407632908,Stop Loss,0.9430294632911682
2025-11-03 09:45:00-05:00,2025-11-03 10:00:00-05:00,PUT,244.9499969482422,244.24000549316406,1.43325872356408,326.3910633330113,Take Profit (%),0.9250269532203674
2025-11-03 10:00:00-05:00,2025-11-03 10:15:00-05:00,PUT,244.24000549316406,242.67999267578125,5.392032597117918,1579.891227490385,Price Target ($0.40),0.9247297048568726
2025-11-04 09:30:00-05:00,2025-11-04 09:45:00-05:00,PUT,242.77999877929688,243.72000122070312,-0.8703344718443464,-530.0189041406599,Stop Loss,0.812589168548584
2025-11-04 09:45:00-05:00,2025-11-04 10:15:00-05:00,PUT,243.72000122070312,243.86000061035156,-0.45927564930489245,-231.00611088808097,Stop Loss,0.8881611227989197
2025-11-04 10:00:00-05:00,2025-11-04 10:15:00-05:00,PUT,243.47000122070312,243.86000061035156,-0.5896424363257537,-296.5778965994362,Stop Loss,0.9310309290885925
2025-11-04 10:15:00-05:00,2025-11-04 10:45:00-05:00,PUT,243.86000061035156,243.22000122070312,0.9999604292888761,397.4466972414735,Take Profit (%),0.9678316116333008
2025-11-04 15:00:00-05:00,2025-11-04 15:15:00-05:00,PUT,242.02000427246094,241.97999572753906,-0.11603468548690904,-55.34294799321259,Stop Loss,0.9783884882926941
2025-11-05 09:30:00-05:00,2025-11-05 09:45:00-05:00,PUT,241.75,243.17999267578125,-0.9607606711900631,-447.6022318725838,Stop Loss,0.982216477394104
2025-11-05 10:00:00-05:00,2025-11-05 10:15:00-05:00,PUT,242.4199981689453,243.00999450683594,-0.7262294944637517,-273.325714117037,Stop Loss,0.9589641690254211
2025-11-06 10:15:00-05:00,2025-11-06 10:30:00-05:00,PUT,243.03500366210938,241.33999633789062,6.266543579733025,2015.93194068506,Price Target ($0.40),0.9505953788757324
