entry_time,exit_time,type,entry_price,exit_price,pnl_pct,pnl_val,exit_reason,confidence
2025-11-06 15:30:00-05:00,2025-11-07 09:30:00-05:00,PUT,446.1099853515625,431.94000244140625,14.80509837420179,2961.019674840358,Options Take Profit,0.9055269360542297
2025-11-12 09:30:00-05:00,2025-11-12 10:30:00-05:00,PUT,433.8421936035156,430.0360107421875,2.285221606851204,1810.3615492215836,Options Take Profit,0.9031757712364197
2025-11-12 14:00:00-05:00,2025-11-12 15:00:00-05:00,PUT,430.38079833984375,431.239990234375,-0.4267214838972936,-492.55447201373806,Options Stop Loss,0.9422527551651001
2025-11-13 09:30:00-05:00,2025-11-13 10:00:00-05:00,PUT,414.5899963378906,410.3456115722656,2.9628756384697748,3128.1014366692307,Options Take Profit,0.9611806273460388
2025-11-13 10:30:00-05:00,2025-11-13 11:30:00-05:00,PUT,407.8598937988281,401.7799987792969,5.127679478058545,8621.606629359658,Options Take Profit,0.9392886161804199
2025-11-17 14:30:00-05:00,2025-11-17 15:00:00-05:00,PUT,405.9352111816406,406.82000732421875,-0.38589572177390796,-1314.2477468747966,Options Stop Loss,0.8749645352363586
2025-11-20 12:30:00-05:00,2025-11-20 13:00:00-05:00,PUT,404.114990234375,405.20001220703125,-0.44513032082434406,-1398.981129106024,Options Stop Loss,0.8739092946052551
2025-11-20 13:30:00-05:00,2025-11-20 14:00:00-05:00,PUT,399.7373962402344,402.3778076171875,-0.7660824079252608,-2193.340809261582,Options Stop Loss,0.9693780541419983
2025-11-20 15:00:00-05:00,2025-11-20 15:30:00-05:00,PUT,399.739990234375,395.0299987792969,3.6471899309296507,8842.221835110999,Options Take Profit,0.897887110710144
2025-11-21 13:00:00-05:00,2025-11-21 13:30:00-05:00,PUT,394.6400146484375,399.3485107421875,-0.9424077592342386,-3951.3624929258654,Options Stop Loss,0.924758791923523
2025-11-24 09:30:00-05:00,2025-11-24 11:00:00-05:00,CALL,411.7897033691406,417.5600891113281,4.510702610767778,15347.958355201175,Options Take Profit,0.9733182787895203
2025-11-26 12:30:00-05:00,2025-11-26 14:00:00-05:00,CALL,422.4783020019531,426.3114929199219,2.2822400525769284,14771.014941574827,Options Take Profit,0.9343914985656738
2025-11-26 15:30:00-05:00,2025-11-28 10:30:00-05:00,CALL,426.4750061035156,430.2026062011719,2.1512674752870553,20278.620719654253,Options Take Profit,0.9542955160140991
2025-12-02 15:00:00-05:00,2025-12-02 15:30:00-05:00,CALL,430.3900146484375,429.010009765625,-0.5022422249524532,-6771.271713624376,Options Stop Loss,0.9425662755966187
2025-12-03 09:30:00-05:00,2025-12-03 10:00:00-05:00,CALL,437.44000244140625,441.2699890136719,2.322514763608328,28167.062728822522,Options Take Profit,0.9533477425575256
2025-12-03 11:30:00-05:00,2025-12-03 13:30:00-05:00,CALL,440.19000244140625,446.42498779296875,4.534023823550758,80529.89391647658,Options Take Profit,0.9151591658592224
2025-12-03 14:00:00-05:00,2025-12-03 14:30:00-05:00,CALL,446.9700012207031,445.4200134277344,-0.5287951621482009,-17908.82245343516,Options Stop Loss,0.9161574840545654
2025-12-03 15:00:00-05:00,2025-12-04 09:30:00-05:00,CALL,446.29998779296875,450.9507141113281,2.915872051842157,88308.51529319357,Options Take Profit,0.9472861289978027
2025-12-08 10:00:00-05:00,2025-12-08 11:00:00-05:00,PUT,443.4872131347656,438.5180969238281,3.3188146800833396,159127.7359957451,Options Take Profit,0.9304196834564209
2025-12-09 10:30:00-05:00,2025-12-09 11:00:00-05:00,CALL,447.8399963378906,446.44000244140625,-0.4938516825076065,-39395.88529937012,Options Stop Loss,0.8670905828475952
2025-12-10 13:30:00-05:00,2025-12-10 14:00:00-05:00,PUT,445.1099853515625,447.9020080566406,-0.7469293045741796,-53699.3839120391,Options Stop Loss,0.890349805355072
2025-12-11 14:00:00-05:00,2025-12-11 14:30:00-05:00,CALL,447.3999938964844,446.6099853515625,-0.3341745360366012,-20435.993487704378,Options Stop Loss,0.8590452075004578
